0,1,2,labels
0.46779100310835536,0.400301092000128,-0.7879915057628374,No
0.9843778214297134,0.037739822953658055,-0.17197677296867098,No
-0.581026711506348,-0.661124229380868,0.4746816973948674,No
-0.1947255841799773,0.9575111619463547,-0.2127306315834847,No
0.6939284354307301,0.6423193660426895,0.325406143929669,No
-0.5316798918775201,-0.8338291956821622,0.1484768163759824,No
0.4689090340562354,-0.6749608703195807,-0.5696947790860316,No
0.5594096100954622,0.0595794735077805,-0.8267473462124802,No
0.4378306770933888,0.7853423466298111,0.43765476895142624,No
0.5248386110016906,-0.8349467303896545,-0.16555479399111797,No
0.564181082365196,-0.801402986774968,0.19862768963414004,No
0.003940228613130112,0.342185413879619,-0.9396241893046976,No
-0.1651819739028174,0.9861688792121386,0.013632944327741732,No
-0.586282218360344,0.7402915109840297,0.32900097142631063,No
0.49130967627678546,-0.5871257921208956,0.6433491324492567,No
0.3818648432504417,-0.781159186508363,0.49393275536545267,No
-0.9144502731601406,0.3092878745219065,-0.2610013574506189,No
-0.23793152618449662,0.162364936693465,-0.9576148579570198,No
-0.920811361471889,-0.16260125407743273,-0.3544957951185488,No
-0.3547026780501726,-0.9296970957481965,-0.09924374207678996,No
0.5933281076018851,-0.28529254990470954,-0.7527083882211189,No
0.5336016990684875,0.6950106084868845,0.4819019411061903,No
-0.7214373633231982,0.12149002029914627,0.6817391772290813,No
-0.5970311039946842,-0.7891378238644082,-0.14427527788722128,No
0.674920375220478,0.41252149306938035,-0.6118075717642422,No
0.22141000825902607,0.962516312650934,0.15665234158348013,No
0.21554531858999573,-0.8076031468958748,-0.548923831471924,No
0.6064407493834134,0.5468237984606539,-0.57724635202342,No
0.9673280979779064,0.25081037833059244,-0.03702033203674618,No
-0.07786716360142026,0.6562327103578626,-0.7505300358340387,No
0.9528967036349455,0.3017390638190957,0.030682398329182396,No
-0.5469020733699839,-0.7182924032942407,0.4300629552907302,No
-0.015348383322462428,-0.0812148908002155,-0.9965784307527912,No
0.7878031746849068,-0.047866137466464544,-0.6140643214195265,No
-0.6530656261911766,0.5742365325933623,0.4937182319123721,No
-0.6423817525236301,0.7654323067169327,-0.038197746774712986,No
-0.9707671531428751,-0.22622403065705665,-0.08021111102679476,No
0.826041630736618,0.46770289005750976,-0.3144983798397723,No
-0.5846812058090302,0.5707754253645477,-0.5765095848063745,No
-0.7403302425922407,-0.5714768540575794,0.3540131878613652,No
0.5285976254336456,-0.7980561136968062,-0.28929395046744716,No
-0.8698527508769055,0.10741089328199414,-0.48147595142046723,No
-0.01990318652858596,-0.048474321421046324,-0.9986261078746026,No
-0.8021898337147978,0.5162560392403834,0.29995195053951,No
-0.9899659544618407,0.12842007689266058,-0.05895500705911226,No
0.7301405868101845,0.4486591620433814,0.5153636384214647,No
-0.34302654621296946,0.8661182324108595,-0.3635546672492185,No
0.16329126822254544,0.9535512803054431,0.25313221357646903,No
-0.9201412803440693,-0.16556292784555174,0.3548646800260423,No
0.15701608815940954,-0.9502301104171632,0.26908861981827176,No
0.5704525417229852,-0.34870918233961706,0.7436301525582603,No
-0.05506154022077889,0.6910287996871689,0.7207270112819597,No
-0.5832607815560956,-0.6532430479726694,-0.4827839899726887,No
0.45899173107689867,0.8736189326275254,-0.16160616126180125,No
-0.8962609609347165,0.42636081326538294,-0.12219961872305368,No
0.6249500384186027,0.5623345020416551,-0.5414954822472211,No
-0.3499888159252507,0.5709270909595655,0.7426641808621774,No
-0.43938841685323876,0.8067111969971308,0.39516435033370734,No
-0.3637551778300425,-0.5792682366701818,0.7294727414967968,No
0.46371247062865045,-0.8640846155701691,0.19577671393305732,No
0.19525138148847104,0.8899901639963845,0.4120611678095038,No
0.40754952303707914,-0.9099174307604192,0.07715993436108623,No
0.09623830618202354,0.9852382879112909,0.14157579050403857,No
-0.4378617621871494,0.776961037555028,-0.4523368472010418,No
-0.22170421794900905,-0.2768374372535442,-0.9349910550794099,No
0.5230184213573776,0.7899422691518261,-0.3200670903546639,No
0.8129606594398591,0.5817610518429102,0.025476356916566523,No
0.08493607759294117,-0.9949191422907698,0.05405333501759744,No
0.837060100682125,0.4583032124213409,0.29881190292608834,No
0.010572812056296385,0.6434558674307761,-0.7654101921937868,No
0.6745807870701209,-0.40770597703085265,0.6153995433936996,No
-0.4309967013439051,-0.625074699824196,0.6507868030855913,No
-0.09106714310471493,0.3816111663079996,-0.9198259037425471,No
-0.7865830520723884,0.5448728156644297,0.2905180148328202,No
0.45054428255985957,-0.6796958058134749,-0.578812112012346,No
-0.6921176293043635,-0.22037198204856492,-0.6873204323560407,No
-0.05855414745940072,-0.9321740764362628,-0.3572434786465712,No
-0.8823452032197013,0.46459211275440215,-0.07497406966134948,No
0.6719128482422125,-0.43751899127222516,0.5975870285097996,No
0.9124245158236826,0.2821814851496021,0.29640363081899557,No
-0.49165245414083564,0.8612169809836459,-0.1287756809444544,No
-0.7014110082395296,-0.12984646710549697,0.7008298598808611,No
0.3762265195795303,0.7356479478929894,-0.5632723166692172,No
-0.5839581871470085,-0.41480978071209074,-0.6978006029587296,No
0.12850710568817098,0.635150778761396,-0.7616228804509758,No
0.6170218110022101,0.7815836886302535,-0.0917116263877146,No
-0.15022637351824608,0.7415150219826846,0.6539017578150215,No
-0.9187845017129435,-0.37300309772214585,-0.1292429050345959,No
0.7421571135551591,0.38514415920125206,0.5485132591219972,No
0.8217238202224575,-0.3900099107332769,0.4155264525981851,No
0.7696855423503707,-0.5371136656907476,0.34509864680271285,No
-0.12923192001021253,0.9540303763080971,0.2704166265818443,No
-0.9183251068261761,-0.235446464430784,-0.31818856132761253,No
-0.19866324638905689,0.678659732406296,0.7070741701861097,No
-0.34274065823508876,-0.43635160560585706,-0.8319411742892455,No
0.7539458556877826,0.6474728872299607,-0.11110583690030039,No
-0.7594131456385427,-0.16524663684886237,0.6292735678872218,No
0.9244645183987531,0.194056304870587,0.32818821545225424,No
-0.6194554334574344,0.7725128466067874,-0.1396383464079275,No
0.5996292576645902,0.11267538987636141,-0.7923061339336093,No
-0.19066048815533151,-0.7887178810845193,-0.5844421975815202,No
-0.051323093836004384,0.7854351745588685,0.6168123917406171,No
0.945646412914397,-0.2466033109918444,0.21198978454159864,No
-0.8751837109835676,-0.2607418624610247,-0.40751337792689357,No
0.004800993655687612,0.9987608267412665,-0.04953545626134718,No
-0.3004146997651202,0.9400507681660838,-0.16141735171718197,No
-0.1006158532879551,-0.9846507707220008,0.14261595206605157,No
0.5093733934563947,0.5342864777343146,0.6745937338494752,No
0.671178238936883,0.6721881942834688,-0.31254248198207213,No
0.836381531221467,0.1592944928347318,-0.5244913715059188,No
0.30427544413043134,0.8025698670939394,-0.513125776522721,No
-0.7141999308291648,-0.306537919209781,-0.6292479343550951,No
0.4590535099518549,-0.8319327597071808,-0.31170139288568544,No
-0.2028342260183956,-0.7601660266478186,-0.6172567445447529,No
0.6712827509904815,0.741165862030819,0.00725487303569212,No
-0.6096819791760334,0.3155593437263042,-0.7271246006394083,No
0.4797367232236305,0.5909556938732395,-0.6485553517391186,No
0.6681817234787286,-0.5668686600136545,0.481864199441419,No
-0.30622602253079917,0.9516657580286945,-0.02362007876017688,No
0.4883780742642142,-0.13350088969222118,-0.8623597677474077,No
0.8752078901356624,-0.1096294920433862,-0.47116082553475475,No
0.7067336294147762,0.6997700376038897,-0.10416079649305972,No
-0.19571631677079177,-0.9747809321188435,-0.10722526627243063,No
0.9792774987027489,-0.011102767308614613,-0.20221846872276125,No
-0.11014175336278852,0.7253789616106594,-0.6794807990067211,No
-0.16801457338398,-0.9106435083725731,0.3774910645160897,No
-0.5647176372770891,-0.5614798556735638,-0.6048424272659583,No
-0.8341544355557972,-0.5495922725871113,0.04620293881479622,No
0.9687541886150467,0.12775487278580125,0.21258883912446125,No
0.265252162767854,0.7526773167451215,-0.6025928534295274,No
-0.650950853723807,0.5273847641972643,-0.5460112604414333,No
0.6198817423378556,-0.7107724435502487,-0.332489336679829,No
-0.47162198347425066,0.7753432552775629,0.4200185010203786,No
0.6122375463505885,0.6788480663623284,-0.40537697225513303,No
0.05107583436501961,-0.42755561823402566,-0.9025449863915024,No
-0.4408585421178326,-0.8553816534365895,0.2719668597565254,No
0.053008271517456594,0.49676793552817894,-0.8662630901647621,No
-0.9354616999542059,-0.35111209102654867,0.04039439879181259,No
-0.4606253417289565,-0.8199677463137538,0.33981934842240175,No
-0.47008636062539355,0.8328932559237922,-0.2920747126860468,No
0.5775057130570056,-0.4566169101254145,0.6767482166759206,No
0.5063793027834301,0.12201092967196542,-0.853635364047876,No
0.6249214338520431,-0.7528386424067912,0.20665715572272325,No
0.01104818739069722,0.9984523674672056,-0.05450511402164188,No
-0.20218897321464435,0.6900834267325001,0.694913291900175,No
-0.6779494605623623,0.23632302801250493,0.6960861694892397,No
0.03707225009351218,0.9880358039381618,-0.14970270007342681,No
0.31276748905156226,0.9033126233100887,-0.2936031375190441,No
0.15966505294728967,0.9312643530431038,-0.32749622229660685,No
-0.47500069134962597,-0.7758336038953825,-0.41527889698861437,No
-0.8269123234066723,0.008166417009774307,0.5622715705345607,No
-0.6590353404677682,0.10288371907987201,-0.7450418514169703,No
-0.9586547992854276,-0.2732726562118037,-0.07939163163685492,No
-0.7460242051261905,0.05058457712287166,-0.6639947935964077,No
-0.10656720001062973,0.9812781394560203,0.16042644703298015,No
0.2779688830427525,0.8064636794945654,0.521871280792545,No
-0.4140383834523156,0.6624990157645133,-0.6242333467055766,No
-0.1198427256490911,0.05805379219903033,-0.9910940814677023,No
-0.9548906306267693,-0.17969486277889163,-0.2364183576461149,No
0.6254937769141737,-0.03705220263443883,-0.7793488752295588,No
0.782901633804295,-0.07672611226681453,0.6173962548339484,No
-0.34353058289403166,0.839155144455732,-0.42166975484372393,No
-0.912936665896475,-0.0830953013265605,-0.39955201783907457,No
-0.808444980823326,-0.5863849524406658,-0.05068925460815124,No
-0.1445933647909532,-0.9228079828410533,-0.3570968855412445,No
0.7090028287396929,0.01019412152460117,-0.705131951286747,No
0.9130899585443116,0.12949599973108067,-0.3866490833549138,No
0.923821534292929,-0.36117902817116204,-0.12689949718574056,No
-0.8834890097595585,0.1087315741938096,-0.4556584405093477,No
-0.20099529758007953,-0.8323118576673448,0.5165828703480486,No
0.1987135104317805,0.9153913163213542,0.35010238327571735,No
0.03965306884417256,0.5927454841958705,-0.8044130935636505,No
-0.28201005629368214,0.9587738363740838,-0.03497225805915267,No
-0.4066017813907994,0.5331394327697688,0.741914642392073,No
-0.4977047024468806,-0.6915890265190698,-0.5234449804522605,No
-0.5338297780637454,-0.8089943200532257,-0.24607713866597059,No
0.09155724510043808,-0.9651433520312048,0.2451847892908286,No
0.47385803888985784,-0.7362549368853244,0.48310167345129845,No
0.22030038242814984,-0.5448745477216493,-0.8090608560220541,No
-0.6410723323650196,0.6710878678265865,-0.3723806363548457,No
0.7851648482228978,0.3049267072579168,-0.539013788613945,No
-0.4566161495725767,-0.35230106268491074,-0.8169367498041674,No
0.5820149452746903,0.5570285645273744,0.5924337783900171,No
-0.11253722858888483,0.9917310056549341,-0.06168455725857221,No
-0.7466756879189476,-0.3079693343589993,0.5896018200152043,No
0.13426609976487874,-0.5149758017783037,-0.8466242011877058,No
-0.905881930155423,-0.0029803685937671875,0.4235198295486657,No
0.5911369801596512,0.37001862844242384,-0.7166891134190023,No
0.35849707189680574,0.9329122450641355,-0.03397929444251288,No
-0.2801517251021204,0.55285871967028,-0.7847689131246502,No
0.5609550638366065,0.7573604740568014,-0.3342671516803972,No
-0.7367109811318909,0.6219018792805409,0.26550891289562845,No
-0.277580839834629,-0.3714390809541621,-0.8859920352331783,No
-0.31737575746805446,-0.5578302779842937,-0.7668754850270962,No
0.8392596700911983,0.22290695886829737,0.4959392037805644,No
-0.20313653309849466,0.9191439962581432,0.3375053526439759,No
-0.35660981608986775,-0.7204013485960739,0.5948540459720424,No
-0.6648480198011752,-0.7274579802602554,0.16965257888439597,No
0.618605093435898,-0.28399199936670094,-0.7325819289819179,No
-0.2988377782660358,-0.9334959220140919,-0.19819522159749497,No
-0.7648243431029433,-0.36457853041013194,-0.5311555510028487,No
0.7510420433039472,-0.004657858975416333,0.6602379522108655,No
-0.7885695259663013,0.35619115327258744,-0.5012843155811152,No
-0.7064487123951801,-0.10834683747938827,-0.6994220325121357,No
0.7638724362700761,-0.6435331558022362,0.04862076192362052,No
-0.4936741822616066,0.5456865579358752,0.6771351285056999,No
0.3801896689853584,0.6148998448158575,0.6909080955107113,No
-0.8666667096933816,-0.04590377806552285,0.49677123252917843,No
0.44214293088403595,0.8288736937978656,0.34275067964798667,No
0.01968392242747248,-0.5784918934471454,-0.8154505947105599,No
-0.7916619236207768,0.22503690538407317,0.568005096723798,No
0.5948384696446357,0.7890810360034087,0.153356818076716,No
-0.8051228179054625,0.586583199968685,-0.08773481408463422,No
-0.8185912430796821,0.4019403083042857,0.41030764715456686,No
0.9457792598807867,0.32329450643862045,-0.03134092669274901,No
-0.3679299666113502,-0.5603910102278186,-0.7420171529858428,No
0.2964322298775566,-0.32733751993816146,-0.8972057072547818,No
-0.7102712958852992,0.3763015116826834,-0.5949049155510021,No
0.9982159690541242,-0.022989039020877636,-0.055103386558653586,No
